game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749391308-1874,;1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 exd5 5. exd5 Qe7+ 6. Be2 h6 7. Nf3 g6 8. O-O Qd8 9. Re1 Bg7 10. Bc4+ Kf8 11. Bf4 d6 12. Qd2 Ne8 13. Re2 Kg8 14. Rae1 Bd7 15. Re7 Rh7 16. Rxe8+ Bxe8 17. Rxe8+ Qxe8 18. Bxd6 Bf8 19. Bxf8 Qxf8 20. d6 Kh8 21. Ne4 Nd7 22. Qc3+ f6 23. Nxc5 Nxc5 24. Qd4 Nd7 25. Bd3 Rg7 26. Nh4 Qe8 27. Nxg6+ Rxg6 28. Bxg6 Qe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,28,28,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,29,15.784090995788574,28,0,[],[]
1749391333-6282,;1. e4 e6 2. d4 c6 3. Nf3 d5 4. e5 a6 5. Bd3 b6 6. O-O c5 7. c3 c4 8. Bc2 h6 9. b3 cxb3 10. axb3 a5 11. c4 Ba6 12. Re1 Bb4 13. Bd2 Bxd2 14. Nbxd2 Bb7 15. cxd5 Bxd5 16. Be4 Ne7 17. Bxd5 Nxd5 18. Nc4 Qc7 19. Nd6+ Kd7 20. Rc1 Nc6 21. Nxf7 Rhg8 22. Nd6 Rgf8 23. Nb5 Qc8 24. Nd6 Qa6 25. Nc4 Ncb4 26. Nd6 a4 27. bxa4 Nd3 28. Nb5 Nxe1 29. Qxe1 Qxa4 30. Nd6 Rf4 31. Qd2 Rff8 32. h3 Ke7 33. Nh4 Kd8 34. Ng6 Rg8 35. Nf7+ Kd7 36. Nd6 Qa3 37. Rc2 Ra4 38. Nb5 Qb3 39. Nd6 Rga8 40. Qc1 Ra1 41. Qxa1 Rxa1+ 42. Kh2 Qxc2 43. Nf8+ Ke7 44. Ng6+ Qxg6 45. Nc8+ Kd7 46. Nxb6+ Nxb6 47. d5 Nxd5 48. f4 Rh1+ 49. Kxh1 Nxf4 50. Kh2 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,50,50,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,51,24.87115454673767,50,0,[],[]
1749391372-3147,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O Nf6 5. d3 d6 6. Bg5 h6 7. Bh4 Bg4 8. h3 Bd7 9. Nc3 Rg8 10. Nd5 g5 11. Bg3 Bb6 12. Nxb6 axb6 13. d4 g4 14. hxg4 Qe7 15. dxe5 dxe5 16. Nh2 Bxg4 17. Nxg4 Nxg4 18. Be2 Nf6 19. Bh4 Qe6 20. Bxf6 Qxf6 21. Bg4 Qg5 22. Bh3 Rd8 23. Qf3 Ke7 24. Rad1 Rxd1 25. Rxd1 Nd4 26. Qa3+ c5 27. Qa7 Rg6 28. Qxb7+ Kf6 29. Qxb6+ Kg7 30. Qxc5 Ne2+ 31. Kf1 Nd4 32. c3 Nc2 33. Qc4 Qf4 34. Qe2 Nd4 35. cxd4 h5 36. dxe5 Rc6 37. Qxh5 Rc2 38. Qg4+ Qxg4 39. Bxg4 Rc7 40. e6 Re7 41. exf7 Rc7 42. Rd7 Rc2 43. Rd8 Kxf7 44. Rd7+ Kf6 45. Rd6+ Kg5 46. Rd5+ Kg6 47. Rd6+ Kg5 48. Rd5+ Kf6 49. Rd6+ Kg5 50. Rd5+ Kh4 51. Rd4 Rc7 52. Bf3+ Kg5 53. Rd5+ Kg6 54. Rd6+ Kg7 55. Rd5 Kh7 56. Rd6 Rc1+ 57. Ke2 Rc5 58. Rd7+ Kh6 59. Rd6+ Kg7 60. Rd7+ Kg6 61. Rd6+ Kf7 62. Rd7+ Ke6 63. Rd5 Rc6 64. Rd3 Rc7 65. Re3 Ke5 66. Rd3 Rc2+ 67. Rd2 Rc6 68. Rd3 Kf4 69. Rd4 Rc7 70. Rd3 Rc8 71. Rd4 Rc6 72. Rd3 Rc7 73. Rd4 Rc8 74. Rd3 Rg8 75. Rd4 Ke5 76. Rd3 Ke6 77. Rd4 Kf7 78. Rd3 Rb8 79. Rd4 Ke8 80. Rd3 Rc8 81. Rd4 Rc2+ 82. Rd2 Rc8 83. Rd3 Kf8 84. Rd4 Rc2+ 85. Rd2 Rc1 86. Rd3 Rc4 87. Rd8+ Kf7 88. Rd7+ Kf8 89. Rd8+ Ke7 90. Rd7+ Ke6,*,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,91,39.65662908554077,90,0,[],[]
1749391397-4220,;1. e4 d6 2. d4 Nf6 3. Nc3 e5 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Bg5 Bc5 7. O-O-O+ Ke8 8. f3 h6 9. Bxf6 gxf6 10. Nd5 Bd6 11. Nxf6+ Kd8 12. Nd5 Be6 13. Ne3 a5 14. Bc4 h5 15. Bxe6 fxe6 16. Nc4 Rg8 17. g3 Ke7 18. Ne2 a4 19. a3 b5 20. Nxd6 cxd6 21. Rd3 Nc6 22. Rhd1 b4 23. Rxd6 Rgc8 24. axb4 Nd4 25. Nxd4 Kxd6 26. Nb5+ Ke7 27. Nc3 a3 28. bxa3 Rxc3 29. Kb2 Rcxa3 30. Rd3 Rxd3 31. cxd3 Rf8 32. Kc3 Ra8 33. Kc4 Kd7 34. Kc5 Ra2 35. b5 Rxh2 36. b6 Rg2 37. b7 Kc7 38. b8=Q+ Kxb8 39. Kd6 Rxg3 40. Kxe5 Rxf3 41. Kxe6 Kc8 42. d4 Kc7 43. d5 h4 44. e5 Re3 45. d6+ Kd8 46. Kf6 Kd7 47. Kf5 h3 48. e6+ Kxd6 49. Kf6 Ra3 50. e7 Ra8 51. Kf7 Ra7 52. Kf8 Rxe7 53. Kg8 Re8+ 54. Kg7 h2 55. Kg6 h1=Q 56. Kg5 Ke5 57. Kg4 Qg2+ 58. Kh4 Rh8#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,58,58,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,59,24.34367609024048,58,0,[],[]
1749391432-9401,;1. e4 e6 2. d4 d5 3. e5 h6 4. Nf3 Bd7 5. Bd3 c5 6. c3 Nc6 7. O-O Rc8 8. Be3 cxd4 9. cxd4 Qb6 10. b3 Nb4 11. Be2 Nc2 12. Nbd2 Nxa1 13. Qxa1 Bb4 14. Qb2 Ne7 15. a3 Bc3 16. Qb1 Nf5 17. b4 Bxd2 18. Bxd2 Nxd4 19. Nxd4 Qxd4 20. Be3 Qh4 21. Bxa7 Qf4 22. Be3 Qxe5 23. Bf3 O-O 24. Re1 Qc7 25. Bc5 Rfd8 26. Bd4 Qc2 27. Qa1 Qd2 28. Bxg7 Ba4 29. Bxh6 Qxh6 30. Qe5 Bd7 31. Bg4 Kf8 32. Qd6+ Ke8 33. Qb6 Qd2 34. Rf1 Qc3 35. Qxb7 Qc6 36. Qa7 Qc3 37. Qa6 Qc4 38. Qa5 Qf4 39. Bf3 Qd2 40. Qa7 Ke7 41. Qa5 Qb2 42. Qa7 Qc3 43. Qa6 Rc4 44. Qa7 Rc7 45. Qa6 Rb8 46. Qa5 Rcc8 47. Qa7 Ra8 48. Qb6 Rab8 49. Qa7 Ra8 50. Qb6 f6 51. Qb7 Rd8 52. Qb6 Rab8 53. Qa7 Rdc8 54. Qa6 Rg8 55. Qa7 Rgc8 56. Qa6 Qc4 57. Qa7 e5 58. Qa5 Qc6 59. Qa7 e4 60. Bh5 Rg8 61. Qd4 Rg5 62. Be2 Rc8 63. Qa7 d4 64. Qxd4 Rh8 65. Qa7 Rd5 66. Qe3 Qe6 67. Qa7 Qe5 68. Qe3 Qxh2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,68,68,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,69,35.524208784103394,68,0,[],[]
1749391449-2395,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 g6 5. Bd2 c6 6. Nf3 Bg7 7. Bc4 Qd8 8. O-O e6 9. Re1 b5 10. Bb3 h6 11. Ne4 Ne7 12. Nc5 Na6 13. Nxa6 Bxa6 14. Bb4 Bc8 15. Ne5 Bxe5 16. Rxe5 a5 17. Bc5 a4 18. Bxe7 Qxe7 19. d5 axb3 20. dxc6 Ra6 21. axb3 Rxc6 22. Rxb5 O-O 23. Ra8 e5 24. Qd5 Qf6 25. Rbb8 Rxc2 26. h3 Qxf2+ 27. Kh2 Qf4+ 28. Kg1 Qf2+ 29. Kh2 Qf4+ 30. Kg1 Rc1+ 31. Qd1 Rxd1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,31,31,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,32,16.72299599647522,31,0,[],[]
1749391474-8666,;1. e4 e6 2. d4 a6 3. Nf3 d6 4. Bd3 Nc6 5. O-O Be7 6. c3 Nf6 7. Bg5 O-O 8. Nbd2 a5 9. Re1 Ng4 10. Bxe7 Nxe7 11. h3 Nh6 12. Nf1 b6 13. Ng3 Ng6 14. Qd2 f6 15. Rad1 Qe7 16. Bc4 Kh8 17. d5 Qe8 18. dxe6 Bb7 19. Bd5 Rb8 20. Bxb7 c5 21. Bd5 Ng8 22. Nf5 Rd8 23. e7 N6xe7 24. Nxe7 Nxe7 25. Be6 Qa4 26. b3 Qc6 27. Bd5 Qc8 28. c4 Qd7 29. Qf4 Ng6 30. Qg3 Rde8 31. Nh4 Ne7 32. Be6 Qxe6 33. Rxd6 Qf7 34. Rxb6 f5 35. exf5 Nxf5 36. Rxe8 Nxg3 37. Rxf8+ Qxf8 38. fxg3 g5 39. Nf3 Qe8 40. Rb5 Qe3+ 41. Kh2 a4 42. bxa4 h5 43. a5 g4 44. hxg4 Qc3 45. a6 Qxc4 46. Rb8+ Kh7 47. a7 Qf4 48. a8=Q Qxb8 49. Qxb8 c4 50. Qc7+ Kh8 51. gxh5 Kg8 52. h6 c3 53. Qg7#,1-0,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,1,0,0,0,53,53,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,53,24.93517780303955,53,0,[],[]
1749391500-5829,;1. e4 e5 2. Nf3 d6 3. Bc4 c6 4. d3 Bg4 5. h3 Bxf3 6. Qxf3 Qc7 7. Nc3 a6 8. a3 Nf6 9. Bg5 Qd8 10. O-O Nbd7 11. Rad1 a5 12. d4 Be7 13. dxe5 Nxe5 14. Qe2 h6 15. Bxf6 Bxf6 16. f4 Qb6+ 17. Kh1 Nxc4 18. Qxc4 Qc7 19. e5 dxe5 20. fxe5 Bg5 21. e6 O-O 22. exf7+ Rxf7 23. Rxf7 Qxf7 24. Qxf7+ Kxf7 25. Rd7+ Kg8 26. Rxb7 Rd8 27. Ne4 Bc1 28. b3 Re8 29. Nd6 Re1+ 30. Kh2 Bf4+ 31. g3 Re2+ 32. Kg1 Bxd6 33. Rb6 Rxc2 34. Ra6 Bc5+ 35. Kf1 Rb2 36. Rxc6 Bxa3 37. Rc3 Bb4 38. Rc8+ Bf8 39. Rb8 a4 40. bxa4 Rxb8 41. a5 Rb7 42. a6 Ra7 43. Ke2 Ra8 44. Kd3 Rxa6 45. Kc4 Bd6 46. Kb5 Ra3 47. Kc6 Be7 48. Kd7 Kf7 49. Kc6 Rxg3 50. Kd5 Kf6 51. Ke4 Ke6 52. Kf4 Bd6+ 53. Ke4 Rxh3 54. Kd4 g5 55. Ke4 Ra3 56. Kd4 g4 57. Ke4 h5 58. Kd4 g3 59. Ke4 Bf8 60. Kf4 g2 61. Kg5 Rb3 62. Kxh5 g1=Q 63. Kh4 Be7+ 64. Kh5 Rc3 65. Kh6 Qh1+ 66. Kg6 Rh3 67. Kg7 Bf6+ 68. Kg6 Rh6#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,68,68,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,69,26.257995128631592,68,0,[],[]
1749391534-2332,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Be7 5. Nc3 d5 6. exd5 O-O 7. Bc4 Nbd7 8. O-O Nb6 9. Bb3 a5 10. a4 Bg4 11. h3 Bh5 12. d3 Nbxd5 13. Nxd5 Nxd5 14. Bxd5 Qxd5 15. Be3 Bd6 16. c4 Qe6 17. Re1 Bb4 18. Bd2 Qb6 19. Bxb4 axb4 20. b3 Rad8 21. Re3 f5 22. Qe2 c5 23. Re1 Qf6 24. Re6 Rfe8 25. Rxe8+ Rxe8 26. Qxe8+ Bxe8 27. Rxe8+ Kf7 28. Re5 b6 29. Kf1 g5 30. Ke2 g4 31. hxg4 Kg8 32. gxf5 h5 33. Re6 Qa1 34. Rxb6 Kh8 35. f6 Qb1 36. f7 Qb2+ 37. Nd2 Qe5+ 38. Ne4 Qb2+ 39. Kf3 Kg7 40. Rb7 Qxb3 41. Nxc5 Qd1+ 42. Kg3 Qe2 43. Ne6+ Qxe6 44. f8=Q+ Kxf8 45. Rxb4 Qd6+ 46. Kh3 Qxd3+ 47. g3 Qd2 48. Rb8+ Ke7 49. Rb7+ Kf6 50. Rb6+ Kf5 51. Rb5+ Ke6 52. Rb6+ Ke5 53. Rb5+ Kf6 54. Rb6+ Ke7 55. Rb7+ Ke6 56. Rb6+ Kf5 57. Rb5+ Ke6 58. Rb6+ Ke5 59. Rb5+ Ke6 60. Rb6+ Kf7 61. Rb7+ Kf8 62. Rb8+ Kf7 63. Rb7+ Kg8 64. Rb8+ Kf7 65. Rb7+ Kg6 66. Rb6+ Kf5 67. Rb5+ Ke4 68. Rxh5 Qd7+ 69. Kg2 Qf7 70. Rh4+ Kd3 71. c5 Qe6 72. Rh3 Qe4+ 73. Kh2 Qb7 74. Rh4 Ke2 75. Rf4 Kf1 76. Rf8 Qg2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,76,76,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,77,33.703892946243286,76,0,[],[]
1749391553-5275,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Qxd5 5. c3 Be7 6. Be2 Qg5 7. O-O Qg6 8. d3 c5 9. Nb5 Bh3 10. g3 Bxf1 11. Bxf1 Qb6 12. dxe4 Qd8 13. Qxd8+ Kxd8 14. Bf4 Nd7 15. Nc7 g5 16. Nxa8 Ngf6 17. Bxg5 Ne5 18. Bxf6 Bxf6 19. Nd2 h5 20. Nc4 Nxc4 21. Bxc4 Kc8 22. Bxf7 h4 23. Be6+ Kb8 24. Nb6 Rh6 25. Nd7+ Kc7 26. Nxf6 hxg3 27. fxg3 Rxf6 28. Bf5 Rd6 29. Rf1 Rd2 30. Rf2 Rd7 31. Bxd7 Kxd7 32. Rf7+ Ke8 33. Rxb7 a5 34. Ra7 c4 35. Rxa5 Ke7 36. Rc5 Kd7 37. Rxc4 Ke6 38. a4 Kd6 39. a5 Ke6 40. a6 Kd6 41. a7 Ke6 42. a8=Q Kd6 43. Qd5+ Ke7 44. Rc6 Kf8 45. Qd7 Kg8 46. Rc8#,1-0,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,1,0,0,0,46,46,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,46,18.757964849472046,46,0,[],[]
1749391593-6032,;1. e4 d5 2. exd5 e6 3. dxe6 Bxe6 4. Nf3 Nf6 5. Be2 c5 6. O-O Be7 7. d3 Qc8 8. Bg5 O-O 9. Nc3 h6 10. Bh4 Qc7 11. Bg3 Qb6 12. Rb1 Nh5 13. Ne4 Bxa2 14. Ra1 Nxg3 15. hxg3 Qxb2 16. Qd2 Na6 17. c3 Qxd2 18. Nfxd2 Bd5 19. c4 Be6 20. Nb3 Rfd8 21. Rfd1 f5 22. Nc3 Nb4 23. Nb5 Nc2 24. Rac1 Nb4 25. Nc7 Na2 26. Nxe6 Rd7 27. Nbxc5 Nxc1 28. Nxd7 Nxe2+ 29. Kf1 Kf7 30. Ne5+ Kxe6 31. Ng6 a5 32. Kxe2 Bd6 33. Rb1 Ra7 34. Nf4+ Ke7 35. Nd5+ Kd7 36. Nb6+ Kc7 37. Nd5+ Kc6 38. Nc3 Bc5 39. Nb5 Ra8 40. Nc3 Re8+ 41. Kf3 Bb4 42. Nd5 b5 43. Nxb4+ axb4 44. Rxb4 bxc4 45. Rxc4+ Kd6 46. Rd4+ Ke6 47. Ra4 g6 48. Ra6+ Kf7 49. Ra7+ Ke6 50. Ra6+ Kf7 51. Ra7+ Kg8 52. Ra6 Kh7 53. Ra7+ Kg8 54. Ra6 Kh7 55. Ra7+ Kh8 56. Ra6 Rd8 57. Rxg6 Kh7 58. Rf6 Rxd3+ 59. Kf4 Ra3 60. Rxf5 Ra4+ 61. Kf3 Ra3+ 62. Kg4 Ra2 63. Rf7+ Kg6 64. Rf4 Ra3 65. Kh3 Kh5 66. Rf5+ Kg6 67. Rf4 Kh5 68. Rh4+ Kg6 69. Rg4+ Kf6 70. Rf4+ Ke6 71. Re4+ Kf7 72. Rf4+ Kg8 73. Rg4+ Kh8 74. Rf4 Rd3 75. Rf8+ Kg7 76. Rf4 Rd1 77. Rg4+ Kh7 78. Rf4 Rh1+ 79. Kg4 Re1 80. Rf7+ Kg6 81. Rf4 Re2 82. Rf3 Rc2 83. Rf4 Rc3 84. Rf3 Rc5 85. Rf4 Kg7 86. Rf3 Rc2 87. Rf4 Kh8 88. Rf3 Kg7 89. Rf4 Rc7 90. Rf3 Rc2,*,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,91,40.17011594772339,90,0,[],[]
1749391615-1300,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 c6 5. Bd2 Qc7 6. Nf3 Bf5 7. Bc4 h5 8. Ne5 e6 9. Qf3 Bd6 10. Bf4 g5 11. Bxg5 f6 12. Bxf6 Bg4 13. Qe3 Nxf6 14. Nxg4 Nxg4 15. Qxe6+ Qe7 16. Qxe7+ Kxe7 17. O-O-O Kd7 18. Rde1 Nf6 19. Be6+ Kd8 20. d5 Kc7 21. dxc6 bxc6 22. Rd1 h4 23. Rhe1 Bf4+ 24. Kb1 Bxh2 25. Re2 Na6 26. Red2 Nc5 27. Bh3 a5 28. Rd6 Bxd6 29. Ne4 Ncxe4 30. f3 Nf2 31. Rd2 Nxh3 32. gxh3 Rae8 33. Rd1 Rhg8 34. a3 Re2 35. Rf1 Rgg2 36. Rc1 Bf4 37. Ka2 a4 38. Kb1 Bd6 39. Ka2 Bf4 40. Kb1 Bd6 41. Ka2 Be5 42. Kb1 Nd5 43. Ka2 Bf4 44. Kb1 Rgf2 45. Ka2 Rg2 46. Kb1 Nc3+ 47. Ka1 Bxc1 48.,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,5,0,47,48,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,48,21.964898109436035,48,0,"[{'move_number': 48, 'attempted_move': 'Ka2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ka2' in 8/2k5/2p5/8/p6p/P1n2P1P/1PP1r1r1/K1b5 w - - 0 48"", 'attempt': 1}, {'move_number': 48, 'attempted_move': 'Ka2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ka2' in 8/2k5/2p5/8/p6p/P1n2P1P/1PP1r1r1/K1b5 w - - 0 48"", 'attempt': 2}, {'move_number': 48, 'attempted_move': 'Ka2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ka2' in 8/2k5/2p5/8/p6p/P1n2P1P/1PP1r1r1/K1b5 w - - 0 48"", 'attempt': 3}, {'move_number': 48, 'attempted_move': 'Ka2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ka2' in 8/2k5/2p5/8/p6p/P1n2P1P/1PP1r1r1/K1b5 w - - 0 48"", 'attempt': 4}, {'move_number': 48, 'attempted_move': 'Ka2', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Ka2' in 8/2k5/2p5/8/p6p/P1n2P1P/1PP1r1r1/K1b5 w - - 0 48"", 'attempt': 5}]",[]
1749391636-6586,;1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 h6 5. Nf3 a6 6. Be2 d6 7. O-O b5 8. a3 exd5 9. exd5 Be7 10. Re1 Bb7 11. Bf4 Bc8 12. Bd3 Ra7 13. Qe2 c4 14. Be4 Bg4 15. h3 Bxf3 16. Bxf3 Rc7 17. Rad1 O-O 18. Ne4 Nxe4 19. Bxe4 Nd7 20. Qg4 Ne5 21. Bxe5 dxe5 22. Qf5 g6 23. Qxe5 Bd6 24. Qd4 Re8 25. Bf3 Kh7 26. Rxe8 Qxe8 27. Qb6 Qd8 28. Qxa6 Rc5 29. Qb7 Kg7 30. Re1 Qh4 31. Re4 Rc7 32. Qxb5 Qf6 33. Qe8 Qxb2 34. Re1 Qxa3 35. Qe4 Qc3 36. Qd4+ Qxd4 37. Rd1 Qf4 38. Rd4 Qe5 39. Re4 Qa1+ 40. Re1 Qxe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,40,40,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,41,21.356522798538208,40,0,[],[]
1749391652-9868,;1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Nc3 Be6 5. Bxe6 fxe6 6. d3 c5 7. Bg5 Qd7 8. Bxf6 gxf6 9. O-O Nc6 10. a3 O-O-O 11. b4 Qg7 12. bxc5 dxc5 13. Nb5 Rg8 14. g3 h5 15. Nh4 Kb8 16. Qxh5 Be7 17. Qf3 f5 18. exf5 Bxh4 19. fxe6 Qh6 20. Qf7 Rg7 21. Qf5 Be7 22. Rae1 a6 23. Nc3 Rh8 24. h4 Qxh4 25. Kg2 Qh2+ 26. Kf3 Nd4+ 27. Ke4 Nxf5 28. Kxf5 Qg2 29. Kxe5 Qf3 30. Ne4 Rh5+ 31.,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,5,0,30,31,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,31,16.17659831047058,31,0,"[{'move_number': 31, 'attempted_move': 'Kd6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kd6' in 1k6/1p2b1r1/p3P3/2p1K2r/4N3/P2P1qP1/2P2P2/4RR2 w - - 3 31"", 'attempt': 1}, {'move_number': 31, 'attempted_move': 'Kd6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kd6' in 1k6/1p2b1r1/p3P3/2p1K2r/4N3/P2P1qP1/2P2P2/4RR2 w - - 3 31"", 'attempt': 2}, {'move_number': 31, 'attempted_move': 'Kd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kd4' in 1k6/1p2b1r1/p3P3/2p1K2r/4N3/P2P1qP1/2P2P2/4RR2 w - - 3 31"", 'attempt': 3}, {'move_number': 31, 'attempted_move': 'Kd4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kd4' in 1k6/1p2b1r1/p3P3/2p1K2r/4N3/P2P1qP1/2P2P2/4RR2 w - - 3 31"", 'attempt': 4}, {'move_number': 31, 'attempted_move': 'Kd6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kd6' in 1k6/1p2b1r1/p3P3/2p1K2r/4N3/P2P1qP1/2P2P2/4RR2 w - - 3 31"", 'attempt': 5}]",[]
1749391679-1622,;1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 a6 5. Bg5 d6 6. Nf3 h6 7. Bh4 Be7 8. Bc4 exd5 9. exd5 Nbd7 10. O-O b5 11. Bd3 O-O 12. Re1 Rb8 13. a3 Bb7 14. Bxf6 Nxf6 15. Be4 Re8 16. Qd3 Qb6 17. Rad1 Bf8 18. Nh4 a5 19. Nf5 g6 20. Nxh6+ Bxh6 21. Bxg6 Rxe1+ 22. Rxe1 c4 23. Qf5 Qd8 24. Bh5 Bc8 25. Qf3 Rb7 26. Ne4 Bg7 27. Ng5 Kf8 28. Nh7+ Kg8 29. Nxf6+ Bxf6 30. Qg3+ Kh7 31. Qf4 Be5 32. Qe4+ Kg7 33. f4 Qb6+ 34. Kh1 Bf6 35. Qe8 Qf2 36. Rg1 Qc5 37. Qe4 Re7 38. Qf3 Qe3 39. Qd1 Qd4 40. Qf3 Re3 41. Qf1 b4 42. axb4 axb4 43. c3 bxc3 44. bxc3 Qe4 45. Qc1 Bh3 46. Qb2 Bd7 47. Qb7 Re1 48. Qxd7 Rxg1+ 49. Kxg1 Qe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,49,49,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,50,27.07024383544922,49,0,[],[]
1749391693-5019,;1. e4 e6 2. d4 c5 3. d5 d6 4. c4 g6 5. Nc3 Bg7 6. Bd3 Nf6 7. Nge2 exd5 8. exd5 Nbd7 9. O-O a6 10. a4 Nh5 11. Re1 O-O 12. Ng3 Nxg3 13. hxg3 f5 14. Bf4 Ne5 15. Bxe5 Bxe5 16. Qd2 b6 17. Re2 Re8 18. Rae1 Bd7 19. f4 Bd4+ 20. Kh2 Qf6 21. Rxe8+ Bxe8 22. Re6 Qf8 23. Qe2 Qh6+ 24. Qh5 Qxh5#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,24,24,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,25,13.686770915985107,24,0,[],[]
1749391709-8459,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 e6 5. Nf3 a6 6. Be2 Nc6 7. O-O Bd7 8. Be3 Nf6 9. a3 Bd6 10. h3 h6 11. Qd2 Rc8 12. Rad1 Rb8 13. d5 Nxd5 14. Nxd5 exd5 15. Qxd5 O-O 16. Qd2 Re8 17. Bxh6 gxh6 18. Qxh6 Re6 19. Qh5 Rxe2 20. Ng5 Qf6 21. Qxe2 Qxg5 22. Rd3 Be6 23. Rf3 Bf5 24. Re1 Bg6 25. Re3 Bc5 26. Rg3 Qxg3 27. Rf1 Nd4 28. Qc4 Nf3+ 29. Kh1 Qh2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,29,29,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,30,16.16668725013733,29,0,[],[]
